evm.model.hic_scaffold_9_pilon.1388,Splicing factor 3B subunit 5
evm.model.hic_scaffold_9_pilon.1479,Lysosomal aspartic protease
evm.model.hic_scaffold_9_pilon.1478,Spermine oxidase
evm.model.hic_scaffold_9_pilon.1477,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
evm.model.hic_scaffold_9_pilon.1476,Prolow-density lipoprotein receptor-related protein 1
evm.model.hic_scaffold_9_pilon.1475,PREDICTED: NADH dehydrogenase 1 beta subcomplex subunit 3
evm.model.hic_scaffold_9_pilon.1474,U6 snRNA-associated Sm-like protein LSm6
evm.model.hic_scaffold_9_pilon.1473,Neprilysin-4
evm.model.hic_scaffold_9_pilon.1472,E3 ubiquitin-protein ligase TRIM71
evm.model.hic_scaffold_9_pilon.1471,PREDICTED: uncharacterized protein LOC108563077
evm.model.hic_scaffold_9_pilon.1470,Venom acid phosphatase Acph-1
evm.model.hic_scaffold_9_pilon.1442,hypothetical protein
evm.model.hic_scaffold_9_pilon.1146,hypothetical protein
evm.model.hic_scaffold_9_pilon.1441,hypothetical protein
evm.model.hic_scaffold_9_pilon.1446,PREDICTED: uncharacterized protein LOC108569202
evm.model.hic_scaffold_9_pilon.1447,hypothetical protein
evm.model.hic_scaffold_9_pilon.1444,Protein turtle homolog A
evm.model.hic_scaffold_9_pilon.1445,Protein turtle homolog A
evm.model.hic_scaffold_9_pilon.1438,hypothetical protein
evm.model.hic_scaffold_9_pilon.332,Thyrotropin receptor
evm.model.hic_scaffold_9_pilon.333,Dual specificity protein phosphatase 23
evm.model.hic_scaffold_9_pilon.330,Trafficking protein particle complex subunit 12
evm.model.hic_scaffold_9_pilon.331,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
evm.model.hic_scaffold_9_pilon.336,Nephrin
evm.model.hic_scaffold_9_pilon.337,Ribosomal protein S6 kinase delta-1
evm.model.hic_scaffold_9_pilon.334,Transcription factor IIIB 90 kDa subunit
evm.model.hic_scaffold_9_pilon.335,Nephrin
evm.model.hic_scaffold_9_pilon.338,Checkpoint protein HUS1
evm.model.hic_scaffold_9_pilon.339,Transmembrane protein 222
evm.model.hic_scaffold_9_pilon.198,Protein YIF1B
evm.model.hic_scaffold_9_pilon.199,Phosphofurin acidic cluster sorting protein 1
evm.model.hic_scaffold_9_pilon.196,Non-lysosomal glucosylceramidase
evm.model.hic_scaffold_9_pilon.197,Protein KTI12 homolog
evm.model.hic_scaffold_9_pilon.195,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
evm.model.hic_scaffold_9_pilon.192,Probable ATP-dependent RNA helicase spindle-E
evm.model.hic_scaffold_9_pilon.193,Receptor-type tyrosine-protein phosphatase kappa
evm.model.hic_scaffold_9_pilon.190,PREDICTED: uncharacterized protein LOC108567616
evm.model.hic_scaffold_9_pilon.191,hypothetical protein
evm.model.hic_scaffold_9_pilon.1045,Facilitated trehalose transporter Tret1
evm.model.hic_scaffold_9_pilon.1049,TBC1 domain family member 31
evm.model.hic_scaffold_9_pilon.202,Ferrochelatase, mitochondrial
evm.model.hic_scaffold_9_pilon.1837,Serine proteinase stubble
evm.model.hic_scaffold_9_pilon.1836,hypothetical protein
evm.model.hic_scaffold_9_pilon.1835,Serine protease lint
evm.model.hic_scaffold_9_pilon.1834,Prohormone-3
evm.model.hic_scaffold_9_pilon.1833,uncharacterized protein LOC108742522
evm.model.hic_scaffold_9_pilon.1832,Myosin-2 essential light chain
evm.model.hic_scaffold_9_pilon.1831,Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial
evm.model.hic_scaffold_9_pilon.1143,PREDICTED: uncharacterized protein LOC108567864
evm.model.hic_scaffold_9_pilon.1830,hypothetical protein
evm.model.hic_scaffold_9_pilon.1046,Mitogen-activated protein kinase 15
evm.model.hic_scaffold_9_pilon.1047,PREDICTED: odorant receptor 46a-like
evm.model.hic_scaffold_9_pilon.1044,Facilitated trehalose transporter Tret1
evm.model.hic_scaffold_9_pilon.1042,Putative deoxyribonuclease TATDN1
evm.model.hic_scaffold_9_pilon.1043,Glycosaminoglycan xylosylkinase homolog
evm.model.hic_scaffold_9_pilon.1040,Protein RTF2 homolog
evm.model.hic_scaffold_9_pilon.1041,Transmembrane protein 214
evm.model.hic_scaffold_9_pilon.1048,Odorant receptor Or2
evm.model.hic_scaffold_9_pilon.1288,Pyroglutamyl-peptidase 1
evm.model.hic_scaffold_10_pilon.654,hypothetical protein
evm.model.hic_scaffold_10_pilon.497,Ecdysteroid UDP-glucosyltransferase
evm.model.hic_scaffold_10_pilon.73,Trypsin-5
evm.model.hic_scaffold_10_pilon.819,Double-strand break repair protein MRE11
evm.model.hic_scaffold_10_pilon.535,Venom acid phosphatase Acph-1
evm.model.hic_scaffold_10_pilon.534,Venom acid phosphatase Acph-1
evm.model.hic_scaffold_10_pilon.539,Ecdysone-induced protein 74EF
evm.model.hic_scaffold_10_pilon.538,Mortality factor 4-like protein 1
evm.model.hic_scaffold_10_pilon.1036,Moesin/ezrin/radixin homolog 1
evm.model.hic_scaffold_10_pilon.205,Cytochrome b5
evm.model.hic_scaffold_10_pilon.1034,3'-5' RNA helicase YTHDC2
evm.model.hic_scaffold_10_pilon.1035,hypothetical protein
evm.model.hic_scaffold_10_pilon.1032,PREDICTED: sodium/hydrogen exchanger 10-like isoform X1
evm.model.hic_scaffold_10_pilon.1033,Probable E3 ubiquitin-protein ligase HERC4
evm.model.hic_scaffold_10_pilon.1030,PREDICTED: uncharacterized protein LOC103315080 isoform X1
evm.model.hic_scaffold_10_pilon.204,Aurora kinase B
evm.model.hic_scaffold_10_pilon.207,Cytochrome P450 6j1
evm.model.hic_scaffold_10_pilon.1038,Puff-specific protein Bx42
evm.model.hic_scaffold_10_pilon.1039,prosaposin-like
evm.model.hic_scaffold_10_pilon.206,Serine/threonine-protein phosphatase 6 catalytic subunit
evm.model.hic_scaffold_10_pilon.201,Interleukin enhancer-binding factor 2 homolog
evm.model.hic_scaffold_10_pilon.200,Tubulin-specific chaperone A
evm.model.hic_scaffold_10_pilon.203,PREDICTED: uncharacterized protein LOC108565885
evm.model.hic_scaffold_10_pilon.202,Beta-sarcoglycan
evm.model.hic_scaffold_10_pilon.270,Cullin-5
evm.model.hic_scaffold_10_pilon.271,U6 snRNA-associated Sm-like protein LSm1
evm.model.hic_scaffold_10_pilon.272,Rho GTPase-activating protein 19
evm.model.hic_scaffold_10_pilon.273,Methyl-CpG-binding domain protein 5
evm.model.hic_scaffold_10_pilon.274,Modular serine protease
evm.model.hic_scaffold_10_pilon.275,PREDICTED: uncharacterized protein LOC108559189
evm.model.hic_scaffold_10_pilon.276,PREDICTED: gastrula zinc finger protein XlCGF8.2DB-like isoform X2
evm.model.hic_scaffold_10_pilon.277,Methyltransferase-like protein 5
evm.model.hic_scaffold_10_pilon.278,SOSS complex subunit C homolog
evm.model.hic_scaffold_10_pilon.279,PREDICTED: oocyte zinc finger protein XlCOF6-like, partial
evm.model.hic_scaffold_10_pilon.978,hypothetical protein
evm.model.hic_scaffold_10_pilon.970,Headcase protein
evm.model.hic_scaffold_10_pilon.519,hypothetical protein
evm.model.hic_scaffold_10_pilon.518,PREDICTED: apolipoprotein D
evm.model.hic_scaffold_10_pilon.515,RNA-binding protein 7
evm.model.hic_scaffold_10_pilon.514,DNA replication licensing factor Mcm3
evm.model.hic_scaffold_10_pilon.517,PREDICTED: uncharacterized protein LOC108559995
evm.model.hic_scaffold_10_pilon.516,Trypsin-1
evm.model.hic_scaffold_10_pilon.511,Translation initiation factor eIF-2B subunit beta
evm.model.hic_scaffold_10_pilon.510,hypothetical protein
evm.model.hic_scaffold_10_pilon.513,Dynamin
evm.model.hic_scaffold_10_pilon.512,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha
evm.model.hic_scaffold_10_pilon.1018,Monocarboxylate transporter 12
evm.model.hic_scaffold_10_pilon.1019,Monocarboxylate transporter 12
evm.model.hic_scaffold_10_pilon.1014,PREDICTED: uncharacterized protein LOC108567581
evm.model.hic_scaffold_10_pilon.1015,Mitochondrial import inner membrane translocase subunit Tim17-B
evm.model.hic_scaffold_10_pilon.1016,hypothetical protein
evm.model.hic_scaffold_10_pilon.1017,Monocarboxylate transporter 12
evm.model.hic_scaffold_10_pilon.1010,40S ribosomal protein S16
evm.model.hic_scaffold_10_pilon.1011,Protein inscuteable homolog
evm.model.hic_scaffold_10_pilon.1012,MIT domain-containing protein 1
evm.model.hic_scaffold_10_pilon.1013,Unconventional myosin-Ib
evm.model.hic_scaffold_10_pilon.1256,DNA replication licensing factor Mcm2
evm.model.hic_scaffold_10_pilon.1254,PREDICTED: uncharacterized protein LOC108751364
evm.model.hic_scaffold_10_pilon.1255,uncharacterized protein LOC111428551
evm.model.hic_scaffold_10_pilon.1252,Insulin-degrading enzyme
evm.model.hic_scaffold_10_pilon.1258,PREDICTED: uncharacterized protein LOC108556296
evm.model.hic_scaffold_10_pilon.256,2-oxoglutarate dehydrogenase, mitochondrial
evm.model.hic_scaffold_10_pilon.709,ATP-dependent RNA helicase DDX54
evm.model.hic_scaffold_10_pilon.254,2-oxoglutarate dehydrogenase, mitochondrial
evm.model.hic_scaffold_10_pilon.255,2-oxoglutarate dehydrogenase, mitochondrial
evm.model.hic_scaffold_10_pilon.252,Alpha-L-iduronidase
evm.model.hic_scaffold_10_pilon.253,hypothetical protein
evm.model.hic_scaffold_10_pilon.250,Erythroid differentiation-related factor 1
evm.model.hic_scaffold_10_pilon.700,Transmembrane and ubiquitin-like domain-containing protein 2
evm.model.hic_scaffold_10_pilon.702,Glutamyl aminopeptidase
evm.model.hic_scaffold_10_pilon.703,hypothetical protein
evm.model.hic_scaffold_10_pilon.704,AP-3 complex subunit mu-1
evm.model.hic_scaffold_10_pilon.705,uncharacterized protein LOC111427547 isoform X2
evm.model.hic_scaffold_10_pilon.706,Endoplasmic reticulum lectin 1
evm.model.hic_scaffold_10_pilon.707,Sodium/hydrogen exchanger 10
evm.model.hic_scaffold_10_pilon.831,hypothetical protein
evm.model.hic_scaffold_10_pilon.1209,hypothetical protein
evm.model.hic_scaffold_10_pilon.1208,Nanos homolog 1
evm.model.hic_scaffold_10_pilon.1201,PREDICTED: uncharacterized protein LOC105398784
evm.model.hic_scaffold_10_pilon.1200,Putative uncharacterized transposon-derived protein F52C9.6
evm.model.hic_scaffold_10_pilon.1203,Protein roadkill
evm.model.hic_scaffold_10_pilon.1205,Conserved oligomeric Golgi complex subunit 7
evm.model.hic_scaffold_10_pilon.1204,Protein SERAC1
evm.model.hic_scaffold_10_pilon.1207,Eukaryotic peptide chain release factor subunit 1
evm.model.hic_scaffold_10_pilon.1206,U4/U6 small nuclear ribonucleoprotein Prp4
evm.model.hic_scaffold_10_pilon.397,hypothetical protein
evm.model.hic_scaffold_10_pilon.396,hypothetical protein
evm.model.hic_scaffold_10_pilon.395,PREDICTED: uncharacterized protein LOC108557768
evm.model.hic_scaffold_10_pilon.394,hypothetical protein
evm.model.hic_scaffold_10_pilon.393,hypothetical protein
evm.model.hic_scaffold_10_pilon.392,hypothetical protein
evm.model.hic_scaffold_10_pilon.391,hypothetical protein
evm.model.hic_scaffold_10_pilon.390,UDP-glucuronosyltransferase 2B16 (Fragment)
evm.model.hic_scaffold_10_pilon.399,hypothetical protein
evm.model.hic_scaffold_10_pilon.398,hypothetical protein
evm.model.hic_scaffold_10_pilon.933,V-type proton ATPase subunit e
evm.model.hic_scaffold_10_pilon.932,Ethanolamine kinase
evm.model.hic_scaffold_10_pilon.931,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial
evm.model.hic_scaffold_10_pilon.930,Phosphatidylserine decarboxylase proenzyme, mitochondrial
evm.model.hic_scaffold_10_pilon.937,39S ribosomal protein S30, mitochondrial
evm.model.hic_scaffold_10_pilon.936,ATP synthase subunit O, mitochondrial
evm.model.hic_scaffold_10_pilon.935,Putative methyltransferase NSUN7
evm.model.hic_scaffold_10_pilon.934,NADH-cytochrome b5 reductase 2
evm.model.hic_scaffold_10_pilon.939,Cytochrome c oxidase subunit NDUFA4
evm.model.hic_scaffold_10_pilon.938,Phosphopantothenate--cysteine ligase
evm.model.hic_scaffold_10_pilon.238,Lipase member K
evm.model.hic_scaffold_10_pilon.239,Glutaredoxin-3
evm.model.hic_scaffold_10_pilon.728,Major facilitator superfamily domain-containing protein 6
evm.model.hic_scaffold_10_pilon.729,PREDICTED: cell death specification protein 2
evm.model.hic_scaffold_10_pilon.234,O-phosphoseryl-tRNA(Sec) selenium transferase
evm.model.hic_scaffold_10_pilon.235,cytochrome b-c1 complex subunit 8
evm.model.hic_scaffold_10_pilon.724,hypothetical protein
evm.model.hic_scaffold_10_pilon.237,hypothetical protein
evm.model.hic_scaffold_10_pilon.230,hypothetical protein
evm.model.hic_scaffold_10_pilon.231,odorant receptor 34
evm.model.hic_scaffold_10_pilon.720,Parent=79561ca6-62e3-4b8b-a9bf-d584c8c3031a
evm.model.hic_scaffold_10_pilon.233,Putative ATPase N2B
evm.model.hic_scaffold_10_pilon.62,Neutral alpha-glucosidase AB
evm.model.hic_scaffold_10_pilon.807,hypothetical protein
evm.model.hic_scaffold_10_pilon.806,PREDICTED: uncharacterized protein LOC108568132
evm.model.hic_scaffold_10_pilon.805,GTPase-activating Rap/Ran-GAP domain-like protein 3
evm.model.hic_scaffold_10_pilon.804,Lysosomal aspartic protease
evm.model.hic_scaffold_10_pilon.68,Monocarboxylate transporter 10
evm.model.hic_scaffold_10_pilon.802,PREDICTED: putative odorant receptor 85d
evm.model.hic_scaffold_10_pilon.801,WD repeat-containing protein 36
evm.model.hic_scaffold_10_pilon.800,Proliferation-associated protein 2G4
evm.model.hic_scaffold_10_pilon.1229,Cleavage stimulation factor subunit 2
evm.model.hic_scaffold_10_pilon.1228,LIM and senescent cell antigen-like-containing domain protein 2
evm.model.hic_scaffold_10_pilon.1227,Angiotensin-converting enzyme
evm.model.hic_scaffold_10_pilon.1226,Angiotensin-converting enzyme
evm.model.hic_scaffold_10_pilon.1225,hypothetical protein
evm.model.hic_scaffold_10_pilon.1224,Anaphase-promoting complex subunit 15B
evm.model.hic_scaffold_10_pilon.1223,High affinity copper uptake protein 1
evm.model.hic_scaffold_10_pilon.1222,High affinity copper uptake protein 1
evm.model.hic_scaffold_10_pilon.1221,Programmed cell death protein 4
evm.model.hic_scaffold_10_pilon.413,Spermatogenesis-associated protein 13
evm.model.hic_scaffold_10_pilon.919,hypothetical protein ALC62_05268
evm.model.hic_scaffold_10_pilon.918,hypothetical protein
evm.model.hic_scaffold_10_pilon.911,hypothetical protein
evm.model.hic_scaffold_10_pilon.910,hypothetical protein
evm.model.hic_scaffold_10_pilon.913,hypothetical protein
evm.model.hic_scaffold_10_pilon.912,hypothetical protein
evm.model.hic_scaffold_10_pilon.915,hypothetical protein
evm.model.hic_scaffold_10_pilon.914,hypothetical protein
evm.model.hic_scaffold_10_pilon.917,hypothetical protein
evm.model.hic_scaffold_10_pilon.916,Sodium channel protein Nach
evm.model.hic_scaffold_10_pilon.813,Innexin inx7
evm.model.hic_scaffold_10_pilon.410,PREDICTED: MORN repeat-containing protein 4
evm.model.hic_scaffold_10_pilon.411,U3 small nucleolar RNA-associated protein 15 homolog
evm.model.hic_scaffold_10_pilon.412,PREDICTED: serine/arginine repetitive matrix protein 2-like
evm.model.hic_scaffold_10_pilon.212,Serine/threonine-protein kinase-transforming protein mos
evm.model.hic_scaffold_10_pilon.213,BarH-like 1 homeobox protein
evm.model.hic_scaffold_10_pilon.210,Hormone receptor 4
evm.model.hic_scaffold_10_pilon.747,Trypsin-7
evm.model.hic_scaffold_10_pilon.216,Adenylyltransferase and sulfurtransferase MOCS3
evm.model.hic_scaffold_10_pilon.217,Epoxide hydrolase 4
evm.model.hic_scaffold_10_pilon.214,PREDICTED: uncharacterized protein LOC108562433 isoform X1
evm.model.hic_scaffold_10_pilon.215,sodium- and chloride-dependent glycine transporter 1-like
evm.model.hic_scaffold_10_pilon.414,Spermatogenesis-associated protein 13
evm.model.hic_scaffold_10_pilon.218,Peflin
evm.model.hic_scaffold_10_pilon.219,Homeobox protein SIX3
evm.model.hic_scaffold_10_pilon.748,PREDICTED: GATA zinc finger domain-containing protein 10-like, partial
evm.model.hic_scaffold_10_pilon.749,Transcription elongation regulator 1
evm.model.hic_scaffold_10_pilon.947,hypothetical protein
evm.model.hic_scaffold_10_pilon.416,Spermatogenesis-associated protein 13
evm.model.hic_scaffold_10_pilon.417,Ficolin-2
evm.model.hic_scaffold_10_pilon.1240,PREDICTED: putative gustatory receptor 28a, partial
evm.model.hic_scaffold_10_pilon.1249,hypothetical protein
evm.model.hic_scaffold_10_pilon.1248,LIM domain-binding protein 2
evm.model.hic_scaffold_10_pilon.537,PRADC1-like protein
evm.model.hic_scaffold_10_pilon.536,Venom acid phosphatase Acph-1
evm.model.hic_scaffold_10_pilon.533,hypothetical protein
evm.model.hic_scaffold_10_pilon.532,hypothetical protein
evm.model.hic_scaffold_10_pilon.531,Retrovirus-related Pol polyprotein from transposon TNT 1-94
evm.model.hic_scaffold_10_pilon.530,hypothetical protein
evm.model.hic_scaffold_10_pilon.689,gag like protein, partial
evm.model.hic_scaffold_10_pilon.688,Glycerophosphodiester phosphodiesterase 1
evm.model.hic_scaffold_10_pilon.681,hypothetical protein TcasGA2_TC000215
evm.model.hic_scaffold_10_pilon.680,PREDICTED: uncharacterized protein LOC105662855
evm.model.hic_scaffold_10_pilon.683,INO80 complex subunit C
evm.model.hic_scaffold_10_pilon.682,Protein slit
evm.model.hic_scaffold_10_pilon.685,PREDICTED: eclosion hormone-like
evm.model.hic_scaffold_10_pilon.684,Pre-mRNA-splicing factor 38B
evm.model.hic_scaffold_10_pilon.687,Elongin-B
evm.model.hic_scaffold_10_pilon.686,Eclosion hormone
evm.model.hic_scaffold_10_pilon.979,hypothetical protein
evm.model.hic_scaffold_10_pilon.977,hypothetical protein
evm.model.hic_scaffold_10_pilon.976,hypothetical protein
evm.model.hic_scaffold_10_pilon.975,PREDICTED: uncharacterized protein LOC108566244
evm.model.hic_scaffold_10_pilon.974,Mothers against decapentaplegic homolog 6
evm.model.hic_scaffold_10_pilon.973,Xylulose kinase
evm.model.hic_scaffold_10_pilon.972,PREDICTED: uncharacterized protein LOC109542199 isoform X2
evm.model.hic_scaffold_10_pilon.971,hypothetical protein
evm.model.hic_scaffold_10_pilon.1269,Collagen alpha-1(XI) chain
evm.model.hic_scaffold_10_pilon.1388,cation-independent mannose-6-phosphate receptor-like isoform X2
evm.model.hic_scaffold_10_pilon.1389,PREDICTED: uncharacterized protein LOC108569564
evm.model.hic_scaffold_10_pilon.1380,Protein takeout
evm.model.hic_scaffold_10_pilon.1381,Ribosomal RNA-processing protein 8
evm.model.hic_scaffold_10_pilon.1382,PREDICTED: uncharacterized protein LOC100142498
evm.model.hic_scaffold_10_pilon.1383,Torsin-1B
evm.model.hic_scaffold_10_pilon.1384,Torsin-1B
evm.model.hic_scaffold_10_pilon.1385,Uridine-cytidine kinase
evm.model.hic_scaffold_10_pilon.1386,Ubiquitin-like protein 5
evm.model.hic_scaffold_10_pilon.1387,Phospholipid phosphatase 5
evm.model.hic_scaffold_10_pilon.768,Gustatory receptor
evm.model.hic_scaffold_10_pilon.769,PREDICTED: uncharacterized protein LOC108565746, partial
evm.model.hic_scaffold_10_pilon.762,PREDICTED: zinc finger protein 239 isoform X1
evm.model.hic_scaffold_10_pilon.763,Peroxisomal acyl-coenzyme A oxidase 3
evm.model.hic_scaffold_10_pilon.760,hypothetical protein
evm.model.hic_scaffold_10_pilon.761,hypothetical protein
evm.model.hic_scaffold_10_pilon.766,hypothetical protein
evm.model.hic_scaffold_10_pilon.767,uncharacterized protein LOC105692561
evm.model.hic_scaffold_10_pilon.764,Protein OPI10 homolog
evm.model.hic_scaffold_10_pilon.765,Adenomatous polyposis coli protein
evm.model.hic_scaffold_10_pilon.69,Trypsin-3
evm.model.hic_scaffold_10_pilon.1263,Cytochrome b5
evm.model.hic_scaffold_10_pilon.1262,PREDICTED: uncharacterized protein LOC657400 isoform X1
evm.model.hic_scaffold_10_pilon.1261,Exosome complex component RRP4
evm.model.hic_scaffold_10_pilon.1260,Thymidylate kinase
evm.model.hic_scaffold_10_pilon.1267,hypothetical protein
evm.model.hic_scaffold_10_pilon.1266,PREDICTED: uncharacterized protein LOC108567563
evm.model.hic_scaffold_10_pilon.1037,PREDICTED: zinc finger protein 184-like isoform X1
evm.model.hic_scaffold_10_pilon.1031,PREDICTED: LOW QUALITY PROTEIN: sodium/hydrogen exchanger 10-like
evm.model.hic_scaffold_10_pilon.652,ionotropic receptor 3
evm.model.hic_scaffold_10_pilon.121,Cytoplasmic polyadenylation element-binding protein 1-B
evm.model.hic_scaffold_10_pilon.650,Protein AF-9
evm.model.hic_scaffold_10_pilon.123,Dynein regulatory complex subunit 5
evm.model.hic_scaffold_10_pilon.124,hypothetical protein
evm.model.hic_scaffold_10_pilon.125,hypothetical protein
evm.model.hic_scaffold_10_pilon.812,Innexin inx2
evm.model.hic_scaffold_10_pilon.655,Trypsin-1
evm.model.hic_scaffold_10_pilon.955,Cytochrome c oxidase assembly factor 5
evm.model.hic_scaffold_10_pilon.954,PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC109594446
evm.model.hic_scaffold_10_pilon.957,Tyrosine-protein phosphatase non-receptor type 9
evm.model.hic_scaffold_10_pilon.400,PREDICTED: uncharacterized protein LOC108565259, partial
evm.model.hic_scaffold_10_pilon.951,DnaJ homolog subfamily C member 10
evm.model.hic_scaffold_10_pilon.950,uncharacterized protein LOC108743454
evm.model.hic_scaffold_10_pilon.953,UPF0415 protein C7orf25 homolog
evm.model.hic_scaffold_10_pilon.952,PREDICTED: uncharacterized protein LOC108564893
evm.model.hic_scaffold_10_pilon.409,Autophagy-related protein 16-1
evm.model.hic_scaffold_10_pilon.408,PREDICTED: uncharacterized protein LOC656585
evm.model.hic_scaffold_10_pilon.959,Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13
evm.model.hic_scaffold_10_pilon.958,Sorting nexin-27
evm.model.hic_scaffold_10_pilon.1102,PREDICTED: uncharacterized protein LOC108568115 isoform X1
evm.model.hic_scaffold_10_pilon.1103,Probable phosphomevalonate kinase
evm.model.hic_scaffold_10_pilon.1100,Max dimerization protein 1
evm.model.hic_scaffold_10_pilon.1101,Max dimerization protein 1
evm.model.hic_scaffold_10_pilon.1106,Myotubularin-related protein 10-B
evm.model.hic_scaffold_10_pilon.1107,Regulator of nonsense transcripts 1 homolog
evm.model.hic_scaffold_10_pilon.1104,hypothetical protein
evm.model.hic_scaffold_10_pilon.1105,hypothetical protein
evm.model.hic_scaffold_10_pilon.1108,Sialic acid synthase
evm.model.hic_scaffold_10_pilon.1109,hypothetical protein
evm.model.hic_scaffold_10_pilon.340,MMS19 nucleotide excision repair protein homolog
evm.model.hic_scaffold_10_pilon.833,Polynucleotide 5'-hydroxyl-kinase NOL9
evm.model.hic_scaffold_10_pilon.830,Basic phospholipase A2 PA-10A
evm.model.hic_scaffold_10_pilon.836,hypothetical protein
evm.model.hic_scaffold_10_pilon.345,MICOS complex subunit MIC13 homolog QIL1
evm.model.hic_scaffold_10_pilon.834,Cyclin-K
evm.model.hic_scaffold_10_pilon.347,hypothetical protein
evm.model.hic_scaffold_10_pilon.53,Carbonic anhydrase 2
evm.model.hic_scaffold_10_pilon.52,Carbonic anhydrase 2
evm.model.hic_scaffold_10_pilon.59,RNA-binding protein 1
evm.model.hic_scaffold_10_pilon.58,Phospholipase D3
evm.model.hic_scaffold_10_pilon.86,Mitotic-spindle organizing protein 1-like Protein
evm.model.hic_scaffold_10_pilon.1268,Collagen alpha-1(V) chain
evm.model.hic_scaffold_10_pilon.429,Estradiol 17-beta-dehydrogenase 8
evm.model.hic_scaffold_10_pilon.428,39S ribosomal protein L1, mitochondrial
evm.model.hic_scaffold_10_pilon.421,hypothetical protein
evm.model.hic_scaffold_10_pilon.420,hypothetical protein
evm.model.hic_scaffold_10_pilon.423,E3 ubiquitin-protein ligase RNF181
evm.model.hic_scaffold_10_pilon.422,Rab-like protein 6
evm.model.hic_scaffold_10_pilon.425,39S ribosomal protein L43, mitochondrial
evm.model.hic_scaffold_10_pilon.424,Protein couch potato
evm.model.hic_scaffold_10_pilon.427,uncharacterized protein LOC106691307
evm.model.hic_scaffold_10_pilon.426,Nucleoporin Nup43
evm.model.hic_scaffold_10_pilon.1421,V-type proton ATPase subunit F 1
evm.model.hic_scaffold_10_pilon.1420,DDRGK domain-containing protein 1
evm.model.hic_scaffold_10_pilon.1351,hypothetical protein
evm.model.hic_scaffold_10_pilon.1422,Protein sarah
evm.model.hic_scaffold_10_pilon.1357,PREDICTED: uncharacterized protein LOC108562017
evm.model.hic_scaffold_10_pilon.1356,Methyl-CpG-binding domain protein 2
evm.model.hic_scaffold_10_pilon.1265,Androglobin
evm.model.hic_scaffold_10_pilon.1264,Androglobin
evm.model.hic_scaffold_10_pilon.1128,hypothetical protein
evm.model.hic_scaffold_10_pilon.1129,PREDICTED: activating signal cointegrator 1 complex subunit 2 homolog isoform X2
evm.model.hic_scaffold_10_pilon.1120,hypothetical protein ALC62_05268
evm.model.hic_scaffold_10_pilon.1121,Bifocal
evm.model.hic_scaffold_10_pilon.1122,Vacuolar protein sorting-associated protein 13A
evm.model.hic_scaffold_10_pilon.1123,Vacuolar protein sorting-associated protein 13A
evm.model.hic_scaffold_10_pilon.1124,PREDICTED: vacuolar protein sorting-associated protein 13A-like
evm.model.hic_scaffold_10_pilon.1125,Organic cation transporter protein
evm.model.hic_scaffold_10_pilon.1126,hypothetical protein
evm.model.hic_scaffold_10_pilon.1127,C-type lectin 37Da
evm.model.hic_scaffold_10_pilon.403,Autophagy-related protein 16-1
evm.model.hic_scaffold_10_pilon.402,hypothetical protein
evm.model.hic_scaffold_10_pilon.401,PREDICTED: uncharacterized protein LOC108566424, partial
evm.model.hic_scaffold_10_pilon.956,Cysteine--tRNA ligase, mitochondrial
evm.model.hic_scaffold_10_pilon.407,hypothetical protein
evm.model.hic_scaffold_10_pilon.406,Autophagy-related protein 16-1
evm.model.hic_scaffold_10_pilon.405,hypothetical protein
evm.model.hic_scaffold_10_pilon.404,hypothetical protein
evm.model.hic_scaffold_10_pilon.850,UDP-N-acetylglucosamine transferase subunit ALG13 homolog
evm.model.hic_scaffold_10_pilon.851,Transmembrane emp24 domain-containing protein eca
evm.model.hic_scaffold_10_pilon.852,hypothetical protein
evm.model.hic_scaffold_10_pilon.853,Anoctamin-3
evm.model.hic_scaffold_10_pilon.854,Anoctamin-5
evm.model.hic_scaffold_10_pilon.856,PREDICTED: uncharacterized protein LOC103575375
evm.model.hic_scaffold_10_pilon.857,NADPH:adrenodoxin oxidoreductase, mitochondrial
evm.model.hic_scaffold_10_pilon.858,Serine/threonine-protein kinase GL21140
evm.model.hic_scaffold_10_pilon.859,hypothetical protein TcasGA2_TC016080
evm.model.hic_scaffold_10_pilon.199,Programmed cell death protein 7
evm.model.hic_scaffold_10_pilon.198,hypothetical protein
evm.model.hic_scaffold_10_pilon.629,Male-specific lethal 3 homolog
evm.model.hic_scaffold_10_pilon.628,Inverted formin-2
evm.model.hic_scaffold_10_pilon.1247,PREDICTED: uncharacterized protein LOC108564526
evm.model.hic_scaffold_10_pilon.191,PREDICTED: potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1-like
evm.model.hic_scaffold_10_pilon.190,Coagulation factor XI
evm.model.hic_scaffold_10_pilon.193,Gustatory receptor
evm.model.hic_scaffold_10_pilon.192,hypothetical protein
evm.model.hic_scaffold_10_pilon.195,hypothetical protein TcasGA2_TC001022
